STATENAME,MONTHNAME,HOUR,LGT_CONDNAME,,FATALS
Virginia,July,15,Daylight,,1
Virginia,April,1,Dark - Lighted,,1
Virginia,April,18,Daylight,,1
Virginia,July,12,Daylight,,1
Virginia,July,20,Dusk,,1
Virginia,July,6,Dark - Not Lighted,,1
Virginia,June,8,Daylight,,1
Virginia,July,1,Dark - Not Lighted,,1
Virginia,July,15,Daylight,,1
Virginia,July,23,Dark - Not Lighted,,1
Virginia,July,13,Daylight,,1
Virginia,July,20,Dark - Not Lighted,,1
Virginia,July,21,Dark - Lighted,,1
Virginia,July,23,Dark - Lighted,,1
Virginia,July,17,Daylight,,1
Virginia,July,0,Dark - Not Lighted,,1
Virginia,April,21,Dark - Not Lighted,,1
Virginia,July,0,Dark - Not Lighted,,1
Virginia,July,17,Daylight,,1
Virginia,July,18,Daylight,,1
Virginia,April,15,Daylight,,1
Virginia,July,23,Dark - Lighted,,1
Virginia,July,0,Dark - Not Lighted,,1
Virginia,July,17,Daylight,,1
Virginia,July,6,Daylight,,2
Virginia,July,0,Dark - Not Lighted,,1
Virginia,July,15,Daylight,,1
Virginia,April,6,Dark - Lighted,,1
Virginia,July,7,Daylight,,1
Virginia,July,17,Daylight,,1
Virginia,July,20,Dusk,,1
Virginia,July,19,Dusk,,1
Virginia,July,8,Dark - Not Lighted,,1
Virginia,July,15,Daylight,,1
Virginia,June,3,Dark - Lighted,,1
Virginia,May,16,Daylight,,1
Virginia,July,21,Dark - Lighted,,1
Virginia,July,21,Dark - Lighted,,1
Virginia,July,18,Daylight,,1
Virginia,July,17,Daylight,,2
Virginia,July,1,Dark - Not Lighted,,1
Virginia,July,14,Daylight,,1
Virginia,July,15,Daylight,,1
Virginia,July,14,Daylight,,1
Virginia,April,6,Dawn,,1
Virginia,July,20,Dusk,,1
Virginia,July,0,Dark - Lighted,,1
Virginia,July,1,Dark - Not Lighted,,1
Virginia,July,3,Dark - Not Lighted,,1
Virginia,July,13,Daylight,,1
Virginia,July,15,Daylight,,2
Virginia,August,4,Dark - Not Lighted,,1
Virginia,August,17,Daylight,,1
Virginia,June,7,Daylight,,1
Virginia,July,6,Dawn,,1
Virginia,July,16,Daylight,,1
Virginia,August,22,Dark - Not Lighted,,1
Virginia,June,22,Dark - Not Lighted,,1
Virginia,June,0,Dark - Lighted,,1
Virginia,August,22,Dark - Not Lighted,,1
Virginia,August,22,Dark - Not Lighted,,1
Virginia,August,4,Dark - Lighted,,1
Virginia,July,21,Dark - Lighted,,1
Virginia,June,13,Daylight,,1
Virginia,June,23,Dark - Lighted,,1
Virginia,June,9,Daylight,,1
Virginia,June,15,Daylight,,1
Virginia,June,14,Daylight,,1
Virginia,July,9,Daylight,,1
Virginia,August,13,Daylight,,1
Virginia,July,19,Daylight,,1
Virginia,August,2,Dark - Not Lighted,,1
Virginia,July,23,Dark - Lighted,,1
Virginia,August,15,Daylight,,1
Virginia,August,6,Daylight,,1
Virginia,April,9,Daylight,,1
Virginia,May,0,Dark - Not Lighted,,1
Virginia,May,17,Daylight,,1
Virginia,May,2,Dark - Lighted,,1
Virginia,May,21,Dark - Not Lighted,,1
Virginia,May,19,Dusk,,1
Virginia,May,15,Daylight,,1
Virginia,July,12,Daylight,,1
Virginia,July,9,Daylight,,1
Virginia,July,13,Daylight,,1
Virginia,July,2,Dark - Lighted,,1
Virginia,July,9,Daylight,,1
Virginia,August,4,Dark - Not Lighted,,1
Virginia,August,20,Dusk,,1
Virginia,July,18,Daylight,,1
Virginia,July,23,Dark - Lighted,,1
Virginia,July,21,Dark - Not Lighted,,1
Virginia,July,22,Dark - Not Lighted,,1
Virginia,August,16,Daylight,,2
Virginia,July,20,Dusk,,1
Virginia,August,23,Dark - Not Lighted,,1
Virginia,May,7,Daylight,,1
Virginia,August,14,Daylight,,1
Virginia,August,15,Daylight,,1
Virginia,August,2,Dark - Lighted,,3
Virginia,July,2,Dark - Lighted,,1
Virginia,August,19,Daylight,,1
Virginia,August,18,Daylight,,1
Virginia,August,20,Dark - Not Lighted,,1
Virginia,June,10,Daylight,,1
Virginia,July,17,Daylight,,1
Virginia,July,12,Daylight,,1
Virginia,August,20,Dark - Not Lighted,,1
Virginia,March,23,Dark - Not Lighted,,1
Virginia,June,17,Daylight,,1
Virginia,August,15,Daylight,,1
Virginia,August,3,Dark - Not Lighted,,1
Virginia,August,14,Daylight,,1
Virginia,August,9,Daylight,,1
Virginia,August,10,Daylight,,1
Virginia,August,6,Daylight,,1
Virginia,August,18,Daylight,,1
Virginia,August,18,Daylight,,1
Virginia,August,21,Dark - Lighted,,1
Virginia,August,20,Dark - Not Lighted,,1
Virginia,August,18,Daylight,,1
Virginia,August,13,Daylight,,1
Virginia,August,6,Daylight,,1
Virginia,August,3,Dark - Not Lighted,,1
Virginia,May,19,Dusk,,1
Virginia,June,5,Dark - Lighted,,1
Virginia,July,17,Daylight,,1
Virginia,July,7,Daylight,,1
Virginia,August,19,Daylight,,1
Virginia,July,23,Dark - Not Lighted,,1
Virginia,August,4,Dark - Not Lighted,,1
Virginia,August,17,Daylight,,1
Virginia,August,9,Daylight,,1
Virginia,August,12,Daylight,,1
Virginia,August,17,Daylight,,1
Virginia,August,0,Dark - Lighted,,1
Virginia,August,0,Dark - Unknown Lighting,,1
Virginia,August,13,Daylight,,1
Virginia,August,22,Dark - Not Lighted,,1
Virginia,June,16,Daylight,,2
Virginia,August,7,Daylight,,1
Virginia,August,14,Daylight,,2
Virginia,August,0,Dark - Not Lighted,,1
Virginia,June,13,Daylight,,1
Virginia,July,19,Dusk,,1
Virginia,July,15,Daylight,,1
Virginia,August,5,Dark - Not Lighted,,1
Virginia,August,11,Daylight,,1
Virginia,May,23,Dark - Lighted,,1
Virginia,August,18,Daylight,,1
Virginia,September,14,Daylight,,1
Virginia,August,18,Daylight,,1
Virginia,August,1,Dark - Not Lighted,,1
Virginia,September,1,Dark - Lighted,,1
Virginia,September,21,Dark - Not Lighted,,1
Virginia,August,10,Daylight,,1
Virginia,September,12,Daylight,,2
Virginia,September,10,Daylight,,1
Virginia,September,18,Daylight,,1
Virginia,August,21,Dark - Not Lighted,,1
Virginia,September,9,Daylight,,2
Virginia,July,10,Daylight,,1
Virginia,August,6,Daylight,,1
Virginia,September,14,Daylight,,2
Virginia,September,10,Daylight,,1
Virginia,September,0,Dark - Not Lighted,,1
Virginia,August,14,Daylight,,1
Virginia,August,7,Daylight,,1
Virginia,August,12,Daylight,,1
Virginia,September,15,Daylight,,1
Virginia,September,16,Daylight,,1
Virginia,June,17,Daylight,,1
Virginia,August,23,Dark - Not Lighted,,1
Virginia,September,19,Dusk,,1
Virginia,August,1,Dark - Not Lighted,,1
Virginia,September,21,Dark - Lighted,,1
Virginia,September,0,Dark - Not Lighted,,1
Virginia,August,9,Daylight,,1
Virginia,August,16,Daylight,,1
Virginia,April,13,Daylight,,1
Virginia,August,10,Daylight,,1
Virginia,September,21,Dark - Lighted,,1
Virginia,September,7,Daylight,,1
Virginia,September,20,Dark - Lighted,,2
Virginia,September,2,Dark - Lighted,,1
Virginia,September,17,Daylight,,1
Virginia,August,5,Dark - Not Lighted,,1
Virginia,August,9,Daylight,,1
Virginia,August,12,Daylight,,1
Virginia,September,16,Daylight,,1
Virginia,September,2,Dark - Unknown Lighting,,1
Virginia,September,3,Dark - Not Lighted,,1
Virginia,September,20,Dark - Not Lighted,,3
Virginia,September,11,Daylight,,1
Virginia,August,12,Daylight,,1
Virginia,September,8,Daylight,,1
Virginia,August,2,Dark - Not Lighted,,1
Virginia,August,7,Daylight,,1
Virginia,September,20,Dark - Lighted,,1
Virginia,September,11,Daylight,,1
Virginia,September,10,Daylight,,1
Virginia,July,11,Daylight,,1
Virginia,September,15,Daylight,,1
Virginia,September,3,Dark - Not Lighted,,1
Virginia,September,12,Daylight,,1
Virginia,September,15,Daylight,,1
Virginia,September,12,Daylight,,1
Virginia,September,5,Dark - Not Lighted,,1
Virginia,September,16,Daylight,,1
Virginia,August,3,Dark - Not Lighted,,1
Virginia,August,11,Daylight,,1
Virginia,September,20,Dark - Not Lighted,,1
Virginia,September,23,Dark - Not Lighted,,1
Virginia,September,12,Daylight,,1
Virginia,September,13,Daylight,,1
Virginia,September,22,Dark - Not Lighted,,1
Virginia,September,10,Daylight,,1
Virginia,September,1,Dark - Lighted,,1
Virginia,September,18,Daylight,,2
Virginia,April,16,Daylight,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,September,12,Daylight,,1
Virginia,September,18,Daylight,,1
Virginia,September,22,Dark - Not Lighted,,1
Virginia,October,5,Dark - Not Lighted,,1
Virginia,October,8,Daylight,,1
Virginia,September,23,Dark - Lighted,,1
Virginia,September,15,Daylight,,1
Virginia,October,20,Dark - Not Lighted,,1
Virginia,October,17,Daylight,,1
Virginia,October,21,Dark - Not Lighted,,1
Virginia,August,1,Dark - Not Lighted,,1
Virginia,September,7,Daylight,,1
Virginia,October,14,Daylight,,1
Virginia,October,21,Dark - Not Lighted,,1
Virginia,October,19,Dark - Not Lighted,,1
Virginia,September,14,Daylight,,1
Virginia,October,1,Dark - Not Lighted,,1
Virginia,August,1,Dark - Lighted,,1
Virginia,October,17,Daylight,,2
Virginia,October,11,Daylight,,1
Virginia,October,19,Dark - Lighted,,1
Virginia,September,2,Dark - Unknown Lighting,,1
Virginia,October,20,Dark - Not Lighted,,1
Virginia,September,23,Dark - Lighted,,1
Virginia,October,13,Daylight,,1
Virginia,October,14,Daylight,,1
Virginia,September,9,Daylight,,1
Virginia,October,18,Dusk,,1
Virginia,October,11,Daylight,,1
Virginia,October,7,Dawn,,1
Virginia,September,19,Dark - Lighted,,1
Virginia,October,3,Dark - Lighted,,1
Virginia,October,19,Dark - Not Lighted,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,October,5,Dark - Not Lighted,,2
Virginia,October,21,Dark - Lighted,,1
Virginia,October,2,Dark - Not Lighted,,1
Virginia,October,17,Daylight,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,October,12,Daylight,,1
Virginia,October,8,Daylight,,1
Virginia,October,7,Dark - Not Lighted,,1
Virginia,October,0,Dark - Not Lighted,,1
Virginia,October,7,Daylight,,1
Virginia,September,0,Dark - Lighted,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,October,18,Daylight,,1
Virginia,August,21,Dark - Not Lighted,,1
Virginia,August,19,Dusk,,1
Virginia,September,10,Daylight,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,September,15,Daylight,,1
Virginia,September,7,Dawn,,1
Virginia,September,10,Daylight,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,October,19,Dark - Not Lighted,,1
Virginia,September,15,Daylight,,1
Virginia,October,17,Daylight,,1
Virginia,October,15,Daylight,,1
Virginia,September,12,Daylight,,1
Virginia,October,10,Daylight,,1
Virginia,October,12,Daylight,,1
Virginia,October,16,Daylight,,1
Virginia,September,1,Dark - Lighted,,1
Virginia,October,17,Daylight,,1
Virginia,October,9,Daylight,,1
Virginia,October,12,Daylight,,1
Virginia,October,2,Dark - Not Lighted,,3
Virginia,October,8,Daylight,,1
Virginia,October,16,Daylight,,1
Virginia,October,19,Dark - Not Lighted,,1
Virginia,October,2,Dark - Not Lighted,,2
Virginia,October,12,Daylight,,1
Virginia,October,3,Dark - Not Lighted,,1
Virginia,October,18,Daylight,,1
Virginia,September,4,Dark - Lighted,,1
Virginia,October,21,Daylight,,1
Virginia,October,17,Daylight,,1
Virginia,September,19,Daylight,,1
Virginia,October,1,Dark - Not Lighted,,1
Virginia,October,7,Dawn,,1
Virginia,October,0,Dark - Not Lighted,,1
Virginia,October,7,Dark - Not Lighted,,1
Virginia,October,7,Daylight,,1
Virginia,September,9,Daylight,,1
Virginia,August,16,Daylight,,1
Virginia,October,12,Daylight,,1
Virginia,October,9,Daylight,,2
Virginia,October,15,Daylight,,1
Virginia,October,18,Dusk,,1
Virginia,September,19,Dusk,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,October,5,Dark - Not Lighted,,1
Virginia,October,12,Daylight,,1
Virginia,October,1,Dark - Not Lighted,,1
Virginia,October,18,Daylight,,1
Virginia,October,5,Dark - Not Lighted,,1
Virginia,October,12,Daylight,,1
Virginia,October,12,Daylight,,1
Virginia,October,19,Dark - Not Lighted,,1
Virginia,October,20,Dark - Lighted,,1
Virginia,October,20,Dark - Not Lighted,,1
Virginia,October,3,Dark - Lighted,,1
Virginia,October,1,Dark - Not Lighted,,1
Virginia,November,17,Daylight,,1
Virginia,October,23,Dark - Not Lighted,,1
Virginia,September,6,Dark - Not Lighted,,1
Virginia,October,21,Dark - Not Lighted,,1
Virginia,September,21,Dark - Not Lighted,,1
Virginia,November,16,Daylight,,1
Virginia,October,2,Dark - Not Lighted,,1
Virginia,October,2,Dark - Not Lighted,,1
Virginia,November,1,Dark - Not Lighted,,1
Virginia,November,8,Daylight,,1
Virginia,November,16,Daylight,,1
Virginia,September,15,Daylight,,1
Virginia,November,22,Dark - Not Lighted,,1
Virginia,September,13,Daylight,,2
Virginia,November,20,Dark - Not Lighted,,1
Virginia,November,16,Daylight,,1
Virginia,October,22,Dark - Not Lighted,,1
Virginia,October,16,Daylight,,1
Virginia,November,7,Dawn,,1
Virginia,November,19,Dark - Not Lighted,,1
Virginia,November,7,Daylight,,1
Virginia,November,15,Daylight,,1
Virginia,November,14,Daylight,,1
Virginia,November,17,Dark - Lighted,,1
Virginia,November,17,Daylight,,2
Virginia,October,1,Dark - Lighted,,1
Virginia,November,6,Dark - Lighted,,1
Virginia,November,13,Daylight,,1
Virginia,November,17,Dark - Not Lighted,,1
Virginia,October,23,Dark - Not Lighted,,1
Virginia,November,11,Daylight,,1
Virginia,October,0,Dark - Not Lighted,,1
Virginia,October,3,Dark - Lighted,,1
Virginia,November,8,Daylight,,2
Virginia,November,17,Dusk,,1
Virginia,November,10,Daylight,,1
Virginia,November,12,Daylight,,3
Virginia,November,4,Dark - Lighted,,2
Virginia,September,21,Dark - Not Lighted,,1
Virginia,November,11,Daylight,,1
Virginia,November,15,Daylight,,1
Virginia,November,23,Dark - Not Lighted,,1
Virginia,November,20,Dark - Lighted,,1
Virginia,November,16,Daylight,,1
Virginia,November,17,Daylight,,1
Virginia,November,20,Dark - Not Lighted,,1
Virginia,November,10,Daylight,,1
Virginia,November,14,Daylight,,1
Virginia,November,14,Daylight,,1
Virginia,November,20,Dark - Lighted,,1
Virginia,October,20,Dark - Lighted,,1
Virginia,November,0,Dark - Not Lighted,,1
Virginia,November,19,Dark - Not Lighted,,1
Virginia,November,15,Daylight,,1
Virginia,November,18,Dark - Lighted,,1
Virginia,September,14,Daylight,,1
Virginia,November,18,Dark - Not Lighted,,1
Virginia,November,12,Daylight,,1
Virginia,October,7,Daylight,,1
Virginia,September,15,Daylight,,1
Virginia,October,20,Daylight,,1
Virginia,October,0,Dark - Not Lighted,,1
Virginia,October,9,Daylight,,1
Virginia,November,7,Daylight,,2
Virginia,November,13,Daylight,,1
Virginia,November,7,Daylight,,1
Virginia,November,21,Dark - Lighted,,1
Virginia,November,9,Daylight,,1
Virginia,October,11,Daylight,,1
Virginia,November,19,Dark - Not Lighted,,1
Virginia,November,16,Dusk,,1
Virginia,November,14,Daylight,,1
Virginia,November,22,Dark - Not Lighted,,1
Virginia,November,6,Dark - Lighted,,1
Virginia,November,18,Dark - Lighted,,1
Virginia,November,0,Dark - Not Lighted,,1
Virginia,November,22,Dark - Not Lighted,,1
Virginia,November,16,Daylight,,1
Virginia,November,17,Dark - Lighted,,1
Virginia,November,21,Dark - Not Lighted,,1
Virginia,November,18,Dark - Not Lighted,,2
Virginia,November,18,Dark - Not Lighted,,1
Virginia,November,23,Dark - Not Lighted,,1
Virginia,December,11,Daylight,,1
Virginia,December,5,Dark - Not Lighted,,1
Virginia,December,9,Daylight,,1
Virginia,December,17,Dusk,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,November,23,Dark - Lighted,,1
Virginia,December,3,Dark - Not Lighted,,1
Virginia,November,5,Dark - Lighted,,1
Virginia,November,10,Daylight,,1
Virginia,October,14,Daylight,,1
Virginia,July,11,Daylight,,2
Virginia,November,15,Daylight,,1
Virginia,November,15,Daylight,,1
Virginia,December,19,Daylight,,1
Virginia,December,18,Dark - Not Lighted,,1
Virginia,December,9,Daylight,,1
Virginia,December,2,Dark - Not Lighted,,1
Virginia,December,6,Dark - Not Lighted,,1
Virginia,December,23,Dark - Not Lighted,,1
Virginia,December,6,Dark - Not Lighted,,1
Virginia,December,21,Dark - Not Lighted,,1
Virginia,December,19,Dark - Not Lighted,,1
Virginia,September,15,Daylight,,1
Virginia,December,20,Dark - Not Lighted,,1
Virginia,December,10,Daylight,,1
Virginia,December,17,Daylight,,1
Virginia,November,5,Dark - Not Lighted,,1
Virginia,December,1,Dark - Lighted,,1
Virginia,December,4,Dark - Not Lighted,,1
Virginia,December,19,Dark - Not Lighted,,1
Virginia,December,18,Dark - Lighted,,1
Virginia,December,11,Daylight,,1
Virginia,December,7,Daylight,,1
Virginia,November,2,Dark - Lighted,,1
Virginia,November,14,Daylight,,1
Virginia,December,7,Daylight,,1
Virginia,December,11,Daylight,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,December,23,Dark - Not Lighted,,1
Virginia,December,7,Dark - Not Lighted,,2
Virginia,December,14,Daylight,,1
Virginia,December,18,Dark - Not Lighted,,1
Virginia,December,1,Dark - Not Lighted,,1
Virginia,December,14,Daylight,,1
Virginia,December,21,Dark - Not Lighted,,1
Virginia,December,2,Dark - Unknown Lighting,,1
Virginia,December,20,Dark - Not Lighted,,1
Virginia,December,2,Dark - Not Lighted,,1
Virginia,December,15,Daylight,,1
Virginia,December,18,Dark - Not Lighted,,1
Virginia,December,21,Dark - Lighted,,1
Virginia,December,0,Dark - Not Lighted,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,October,23,Dark - Not Lighted,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,December,10,Daylight,,1
Virginia,December,7,Daylight,,1
Virginia,December,20,Dark - Not Lighted,,2
Virginia,December,2,Dark - Not Lighted,,1
Virginia,November,3,Dark - Lighted,,1
Virginia,December,6,Dark - Not Lighted,,1
Virginia,December,17,Dusk,,1
Virginia,October,12,Daylight,,1
Virginia,October,15,Daylight,,1
Virginia,December,7,Dawn,,1
Virginia,December,0,Dark - Lighted,,1
Virginia,December,18,Daylight,,2
Virginia,November,19,Dark - Lighted,,1
Virginia,December,19,Dark - Lighted,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,December,18,Dark - Not Lighted,,1
Virginia,December,2,Dark - Lighted,,1
Virginia,December,15,Daylight,,1
Virginia,December,20,Dark - Not Lighted,,1
Virginia,December,23,Dark - Lighted,,1
Virginia,December,20,Dark - Lighted,,1
Virginia,December,14,Daylight,,1
Virginia,December,3,Dark - Lighted,,1
Virginia,November,19,Dusk,,1
Virginia,October,16,Daylight,,1
Virginia,October,16,Daylight,,1
Virginia,October,7,Dawn,,1
Virginia,November,2,Dark - Not Lighted,,1
Virginia,November,14,Daylight,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,December,6,Dawn,,1
Virginia,October,15,Daylight,,1
Virginia,December,15,Daylight,,1
Virginia,July,17,Daylight,,1
Virginia,December,14,Daylight,,1
Virginia,October,8,Daylight,,2
Virginia,November,7,Daylight,,1
Virginia,December,21,Dark - Not Lighted,,1
Virginia,December,18,Dark - Lighted,,1
Virginia,December,5,Dawn,,1
Virginia,December,18,Dark - Not Lighted,,1
Virginia,December,14,Daylight,,1
Virginia,October,22,Dark - Lighted,,1
Virginia,October,19,Dark - Not Lighted,,1
Virginia,October,14,Daylight,,1
Virginia,September,9,Daylight,,1
Virginia,January,13,Daylight,,1
Virginia,January,23,Dark - Not Lighted,,1
Virginia,February,17,Daylight,,1
Virginia,April,12,Daylight,,1
Virginia,February,20,Dark - Not Lighted,,1
Virginia,April,14,Daylight,,1
Virginia,April,15,Daylight,,1
Virginia,April,14,Daylight,,1
Virginia,September,11,Daylight,,1
Virginia,October,11,Daylight,,1
Virginia,September,6,Dawn,,1
Virginia,November,13,Daylight,,1
Virginia,April,3,Dark - Not Lighted,,1
Virginia,February,10,Daylight,,1
Virginia,September,18,Dusk,,1
Virginia,June,20,Daylight,,1
Virginia,December,18,Dark - Not Lighted,,1
Virginia,November,19,Dark - Lighted,,1
Virginia,November,17,Daylight,,1
Virginia,March,2,Dark - Lighted,,1
Virginia,February,9,Daylight,,1
Virginia,December,17,Dark - Not Lighted,,1
Virginia,November,20,Dark - Lighted,,1
Virginia,October,14,Daylight,,1
Virginia,May,11,Daylight,,1
Virginia,December,1,Dark - Lighted,,1
Virginia,October,5,Dark - Not Lighted,,1
Virginia,November,2,Dark - Not Lighted,,1
Washington,January,1,Dark - Not Lighted,,1
Washington,January,22,Dark - Not Lighted,,1
Washington,January,10,Daylight,,1
Washington,January,5,Dark - Lighted,,1
Washington,January,14,Daylight,,1
Washington,January,10,Daylight,,1
Washington,January,16,Dusk,,1
Washington,January,18,Dark - Lighted,,1
Washington,January,11,Daylight,,1
Washington,January,6,Dark - Unknown Lighting,,1
Washington,January,12,Daylight,,1
Washington,January,22,Dark - Not Lighted,,2
Washington,January,21,Dark - Not Lighted,,1
Washington,January,6,Dark - Lighted,,1
Washington,January,13,Daylight,,1
Washington,January,10,Daylight,,1
Washington,January,16,Dark - Not Lighted,,1
Washington,January,12,Daylight,,1
Washington,January,7,Dawn,,1
Washington,January,0,Dark - Lighted,,1
Washington,January,19,Dark - Not Lighted,,1
Washington,January,17,Dark - Unknown Lighting,,1
Washington,January,16,Dark - Not Lighted,,1
Washington,January,7,Dawn,,1
Washington,January,21,Dark - Not Lighted,,2
Washington,January,0,Dark - Lighted,,1
